line_id,year,quarter,period,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
60,2024,3,2024-Q3,2451.233333,,,0.000041,,
60,2024,4,2024-Q4,2455.333333,,,0.001673,,
60,2025,1,2025-Q1,2457.666667,,,0.000950,,
60,2025,2,2025-Q2,2464.466667,,,0.002767,,
60,2025,3,2025-Q3,2453.066667,,,-0.004626,,
60,2025,4,2025-Q4,2449.166667,,,-0.001590,,
60,2026,1,2026-Q1,2440.533333,,,-0.003525,,
60,2026,2,2026-Q2,2441.700000,,,0.000478,,
61,2019,1,2019-Q1,1696.666667,27.586667,971.050000,,,
61,2019,2,2019-Q2,1711.033333,27.756667,975.176667,0.008468,0.006162,0.004250
61,2019,3,2019-Q3,1724.066667,27.970000,986.410000,0.007617,0.007686,0.011519
61,2019,4,2019-Q4,1734.533333,28.046667,992.853333,0.006071,0.002741,0.006532
61,2020,1,2020-Q1,1747.600000,28.263333,997.690000,0.007533,0.007725,0.004871
61,2020,2,2020-Q2,1652.433333,28.713333,1011.670000,-0.054456,0.015922,0.014012
61,2020,3,2020-Q3,1681.900000,28.983333,1033.750000,0.017832,0.009403,0.021825
61,2020,4,2020-Q4,1703.366667,29.416667,1047.230000,0.012763,0.014951,0.013040
61,2021,1,2021-Q1,1711.266667,29.923333,1063.280000,0.004638,0.017224,0.015326
61,2021,2,2021-Q2,1738.933333,30.493333,1079.463333,0.016167,0.019049,0.015220
61,2021,3,2021-Q3,1768.233333,30.940000,1091.150000,0.016849,0.014648,0.010826
61,2021,4,2021-Q4,1787.266667,31.606667,1114.660000,0.010764,0.021547,0.021546
61,2022,1,2022-Q1,1791.800000,31.840000,1127.143333,0.002536,0.007382,0.011199
61,2022,2,2022-Q2,1815.133333,32.290000,1144.136667,0.013022,0.014133,0.015076
61,2022,3,2022-Q3,1826.833333,32.793333,1159.793333,0.006446,0.015588,0.013684
61,2022,4,2022-Q4,1843.733333,33.190000,1178.240000,0.009251,0.012096,0.015905
61,2023,1,2023-Q1,1846.033333,33.443333,1189.473333,0.001247,0.007633,0.009534
61,2023,2,2023-Q2,1851.566667,33.773333,1203.453333,0.002997,0.009867,0.011753
61,2023,3,2023-Q3,1851.500000,34.293333,1223.133333,-0.000036,0.015397,0.016353
61,2023,4,2023-Q4,1857.500000,34.520000,1232.366667,0.003241,0.006610,0.007549
61,2024,1,2024-Q1,1859.466667,34.820000,1246.560000,0.001059,0.008691,0.011517
61,2024,2,2024-Q2,1857.366667,34.853333,1254.720000,-0.001129,0.000957,0.006546
61,2024,3,2024-Q3,1861.433333,34.583333,1246.153333,0.002189,-0.007747,-0.006828
61,2024,4,2024-Q4,1859.266667,35.100000,1261.250000,-0.001164,0.014940,0.012115
61,2025,1,2025-Q1,1858.600000,35.440000,1271.113333,-0.000359,0.009687,0.007820
61,2025,2,2025-Q2,1860.033333,35.600000,1274.470000,0.000771,0.004515,0.002641
61,2025,3,2025-Q3,1854.133333,35.523333,1268.186667,-0.003172,-0.002154,-0.004930
61,2025,4,2025-Q4,1856.400000,35.560000,1269.490000,0.001222,0.001032,0.001028
61,2026,1,2026-Q1,1850.933333,35.503333,1256.813333,-0.002945,-0.001594,-0.009986
61,2026,2,2026-Q2,1849.850000,35.890000,1274.100000,-0.000585,0.010891,0.013754
64,2019,1,2019-Q1,601.366667,26.276667,999.373333,,,
64,2019,2,2019-Q2,605.300000,26.680000,1021.850000,0.006541,0.015349,0.022491
64,2019,3,2019-Q3,603.166667,26.673333,1017.136667,-0.003524,-0.000250,-0.004613
64,2019,4,2019-Q4,604.266667,26.523333,995.500000,0.001824,-0.005624,-0.021272
64,2020,1,2020-Q1,603.766667,26.700000,990.570000,-0.000827,0.006661,-0.004952
64,2020,2,2020-Q2,484.500000,27.116667,945.466667,-0.197538,0.015605,-0.045533
64,2020,3,2020-Q3,489.100000,27.150000,950.240000,0.009494,0.001229,0.005049
64,2020,4,2020-Q4,495.200000,27.420000,977.966667,0.012472,0.009945,0.029179
64,2021,1,2021-Q1,497.066667,27.030000,981.220000,0.003770,-0.014223,0.003327
64,2021,2,2021-Q2,502.200000,28.020000,1025.583333,0.010327,0.036626,0.045212
64,2021,3,2021-Q3,513.100000,28.776667,1060.913333,0.021705,0.027005,0.034449
64,2021,4,2021-Q4,528.833333,29.470000,1088.440000,0.030663,0.024094,0.025946
64,2022,1,2022-Q1,542.633333,29.913333,1098.793333,0.026095,0.015044,0.009512
64,2022,2,2022-Q2,559.633333,30.306667,1105.170000,0.031329,0.013149,0.005803
64,2022,3,2022-Q3,572.066667,29.966667,1088.780000,0.022217,-0.011219,-0.014830
64,2022,4,2022-Q4,579.333333,30.163333,1068.656667,0.012702,0.006563,-0.018482
64,2023,1,2023-Q1,592.200000,30.440000,1081.606667,0.022209,0.009172,0.012118
64,2023,2,2023-Q2,601.700000,30.273333,1074.706667,0.016042,-0.005475,-0.006379
64,2023,3,2023-Q3,612.266667,30.666667,1056.963333,0.017561,0.012993,-0.016510
64,2023,4,2023-Q4,611.000000,30.543333,1052.726667,-0.002069,-0.004022,-0.004008
64,2024,1,2024-Q1,605.000000,30.730000,1051.986667,-0.009820,0.006112,-0.000703
64,2024,2,2024-Q2,593.766667,30.990000,1055.696667,-0.018567,0.008461,0.003527
64,2024,3,2024-Q3,589.800000,31.346667,1069.966667,-0.006681,0.011509,0.013517
64,2024,4,2024-Q4,596.066667,31.843333,1076.283333,0.010625,0.015844,0.005904
64,2025,1,2025-Q1,599.066667,32.230000,1079.716667,0.005033,0.012143,0.003190
64,2025,2,2025-Q2,604.433333,32.440000,1101.876667,0.008958,0.006516,0.020524
64,2025,3,2025-Q3,598.933333,32.770000,1101.070000,-0.009099,0.010173,-0.000732
64,2025,4,2025-Q4,592.766667,33.206667,1113.596667,-0.010296,0.013325,0.011377
64,2026,1,2026-Q1,589.600000,33.806667,1143.766667,-0.005342,0.018069,0.027092
64,2026,2,2026-Q2,591.850000,34.150000,1154.270000,0.003816,0.010156,0.009183
66,2019,1,2019-Q1,9430.533333,42.106667,1567.776667,,,
66,2019,2,2019-Q2,9505.800000,42.360000,1575.793333,0.007981,0.006016,0.005113
66,2019,3,2019-Q3,9575.133333,42.793333,1586.206667,0.007294,0.010230,0.006608
66,2019,4,2019-Q4,9622.200000,42.986667,1591.940000,0.004916,0.004518,0.003614
66,2020,1,2020-Q1,9685.666667,43.250000,1601.693333,0.006596,0.006126,0.006127
66,2020,2,2020-Q2,9216.266667,43.496667,1607.913333,-0.048463,0.005703,0.003883
66,2020,3,2020-Q3,9351.966667,43.760000,1623.493333,0.014724,0.006054,0.009690
66,2020,4,2020-Q4,9484.966667,44.283333,1647.343333,0.014222,0.011959,0.014691
66,2021,1,2021-Q1,9657.066667,44.596667,1666.406667,0.018145,0.007076,0.011572
66,2021,2,2021-Q2,9804.233333,45.093333,1680.486667,0.015239,0.011137,0.008449
66,2021,3,2021-Q3,9983.100000,45.590000,1705.066667,0.018244,0.011014,0.014627
66,2021,4,2021-Q4,10170.466667,46.446667,1732.460000,0.018768,0.018791,0.016066
66,2022,1,2022-Q1,10319.700000,47.500000,1774.926667,0.014673,0.022678,0.024512
66,2022,2,2022-Q2,10450.866667,48.166667,1795.000000,0.012710,0.014035,0.011309
66,2022,3,2022-Q3,10568.966667,48.610000,1809.910000,0.011300,0.009204,0.008306
66,2022,4,2022-Q4,10656.366667,48.976667,1817.023333,0.008269,0.007543,0.003930
66,2023,1,2023-Q1,10719.166667,49.866667,1846.720000,0.005893,0.018172,0.016344
66,2023,2,2023-Q2,10768.966667,50.196667,1858.953333,0.004646,0.006618,0.006624
66,2023,3,2023-Q3,10786.133333,50.576667,1874.713333,0.001594,0.007570,0.008478
66,2023,4,2023-Q4,10786.166667,50.623333,1874.746667,0.000003,0.000923,0.000018
66,2024,1,2024-Q1,10802.100000,51.126667,1901.920000,0.001477,0.009943,0.014494
66,2024,2,2024-Q2,10810.500000,51.723333,1918.936667,0.000778,0.011670,0.008947
66,2024,3,2024-Q3,10798.200000,52.320000,1939.333333,-0.001138,0.011536,0.010629
66,2024,4,2024-Q4,10794.933333,52.986667,1965.813333,-0.000303,0.012742,0.013654
66,2025,1,2025-Q1,10784.966667,53.510000,1983.446667,-0.000923,0.009877,0.008970
66,2025,2,2025-Q2,10779.500000,53.966667,2002.166667,-0.000507,0.008534,0.009438
66,2025,3,2025-Q3,10766.266667,54.570000,2028.186667,-0.001228,0.011180,0.012996
66,2025,4,2025-Q4,10776.500000,54.983333,2043.550000,0.000950,0.007574,0.007575
66,2026,1,2026-Q1,10798.666667,55.516667,2070.763333,0.002057,0.009700,0.013317
66,2026,2,2026-Q2,10812.700000,55.750000,2073.900000,0.001300,0.004203,0.001515
67,2019,1,2019-Q1,1145.000000,43.660000,1573.200000,,,
67,2019,2,2019-Q2,1148.800000,44.020000,1587.653333,0.003319,0.008246,0.009187
67,2019,3,2019-Q3,1152.433333,44.450000,1597.226667,0.003163,0.009768,0.006030
67,2019,4,2019-Q4,1156.533333,45.023333,1620.840000,0.003558,0.012898,0.014784
67,2020,1,2020-Q1,1163.833333,45.633333,1642.800000,0.006312,0.013549,0.013549
67,2020,2,2020-Q2,1102.666667,45.726667,1638.500000,-0.052556,0.002045,-0.002617
67,2020,3,2020-Q3,1119.466667,45.803333,1642.813333,0.015236,0.001677,0.002632
67,2020,4,2020-Q4,1130.233333,46.613333,1678.106667,0.009618,0.017684,0.021483
67,2021,1,2021-Q1,1142.200000,46.540000,1681.646667,0.010588,-0.001573,0.002110
67,2021,2,2021-Q2,1148.533333,47.726667,1729.353333,0.005545,0.025498,0.028369
67,2021,3,2021-Q3,1155.666667,48.593333,1768.783333,0.006211,0.018159,0.022800
67,2021,4,2021-Q4,1166.833333,50.120000,1810.986667,0.009663,0.031417,0.023860
67,2022,1,2022-Q1,1170.933333,51.876667,1871.036667,0.003514,0.035049,0.033159
67,2022,2,2022-Q2,1178.766667,53.203333,1906.440000,0.006690,0.025573,0.018922
67,2022,3,2022-Q3,1181.566667,53.990000,1932.866667,0.002375,0.014786,0.013862
67,2022,4,2022-Q4,1180.433333,54.620000,1966.326667,-0.000959,0.011669,0.017311
67,2023,1,2023-Q1,1181.433333,55.700000,2007.043333,0.000847,0.019773,0.020707
67,2023,2,2023-Q2,1181.800000,56.656667,2050.973333,0.000310,0.017175,0.021888
67,2023,3,2023-Q3,1188.433333,57.353333,2078.116667,0.005613,0.012296,0.013234
67,2023,4,2023-Q4,1194.500000,57.533333,2078.870000,0.005105,0.003138,0.000363
67,2024,1,2024-Q1,1196.300000,58.646667,2111.353333,0.001507,0.019351,0.015625
67,2024,2,2024-Q2,1197.333333,59.436667,2155.566667,0.000864,0.013471,0.020941
67,2024,3,2024-Q3,1197.900000,60.056667,2176.060000,0.000473,0.010431,0.009507
67,2024,4,2024-Q4,1204.533333,60.420000,2187.230000,0.005537,0.006050,0.005133
67,2025,1,2025-Q1,1212.333333,60.853333,2208.976667,0.006476,0.007172,0.009943
67,2025,2,2025-Q2,1218.466667,61.283333,2218.470000,0.005059,0.007066,0.004298
67,2025,3,2025-Q3,1224.800000,61.983333,2241.730000,0.005198,0.011422,0.010485
67,2025,4,2025-Q4,1229.833333,62.533333,2265.796667,0.004110,0.008873,0.010736
67,2026,1,2026-Q1,1234.300000,62.403333,2267.326667,0.003632,-0.002079,0.000675
67,2026,2,2026-Q2,1236.600000,62.720000,2283.010000,0.001863,0.005075,0.006917
68,2019,1,2019-Q1,2159.733333,48.350000,1871.183333,,,
68,2019,2,2019-Q2,2189.933333,48.786667,1891.303333,0.013983,0.009031,0.010753
68,2019,3,2019-Q3,2212.900000,48.963333,1894.890000,0.010487,0.003621,0.001896
68,2019,4,2019-Q4,2215.433333,48.903333,1897.450000,0.001145,-0.001225,0.001351
68,2020,1,2020-Q1,2227.466667,48.886667,1882.130000,0.005432,-0.000341,-0.008074
68,2020,2,2020-Q2,2166.533333,49.033333,1897.596667,-0.027355,0.003000,0.008218
68,2020,3,2020-Q3,2179.700000,49.480000,1908.270000,0.006077,0.009109,0.005625
68,2020,4,2020-Q4,2210.966667,50.120000,1949.686667,0.014344,0.012935,0.021704
68,2021,1,2021-Q1,2247.366667,50.596667,1969.883333,0.016463,0.009511,0.010359
68,2021,2,2021-Q2,2282.766667,51.233333,1989.560000,0.015752,0.012583,0.009989
68,2021,3,2021-Q3,2333.500000,52.083333,2022.576667,0.022224,0.016591,0.016595
68,2021,4,2021-Q4,2376.166667,53.120000,2053.956667,0.018284,0.019904,0.015515
68,2022,1,2022-Q1,2419.000000,54.473333,2104.470000,0.018026,0.025477,0.024593
68,2022,2,2022-Q2,2451.066667,55.580000,2134.266667,0.013256,0.020316,0.014159
68,2022,3,2022-Q3,2462.800000,55.920000,2152.913333,0.004787,0.006117,0.008737
68,2022,4,2022-Q4,2481.633333,55.936667,2155.433333,0.007647,0.000298,0.001171
68,2023,1,2023-Q1,2481.133333,56.106667,2158.240000,-0.000201,0.003039,0.001302
68,2023,2,2023-Q2,2477.833333,56.020000,2156.766667,-0.001330,-0.001545,-0.000683
68,2023,3,2023-Q3,2464.733333,56.363333,2162.473333,-0.005287,0.006129,0.002646
68,2023,4,2023-Q4,2451.633333,56.436667,2161.523333,-0.005315,0.001301,-0.000439
68,2024,1,2024-Q1,2443.766667,57.213333,2193.206667,-0.003209,0.013762,0.014658
68,2024,2,2024-Q2,2442.100000,58.213333,2233.456667,-0.000682,0.017478,0.018352
68,2024,3,2024-Q3,2439.133333,59.423333,2279.886667,-0.001215,0.020786,0.020788
68,2024,4,2024-Q4,2431.333333,60.320000,2316.296667,-0.003198,0.015089,0.015970
68,2025,1,2025-Q1,2417.300000,60.943333,2328.060000,-0.005772,0.010334,0.005079
68,2025,2,2025-Q2,2407.166667,61.550000,2357.353333,-0.004192,0.009955,0.012583
68,2025,3,2025-Q3,2392.433333,62.346667,2394.083333,-0.006121,0.012943,0.015581
68,2025,4,2025-Q4,2380.600000,62.990000,2414.620000,-0.004946,0.010319,0.008578
68,2026,1,2026-Q1,2374.300000,63.106667,2431.703333,-0.002646,0.001852,0.007075
68,2026,2,2026-Q2,2373.050000,62.790000,2411.140000,-0.000526,-0.005018,-0.008456
69,2019,1,2019-Q1,6125.900000,39.372232,1460.988839,,,
69,2019,2,2019-Q2,6167.066667,39.514383,1463.674589,0.006720,0.003610,0.001838
69,2019,3,2019-Q3,6209.800000,39.938743,1472.047911,0.006929,0.010739,0.005721
69,2019,4,2019-Q4,6250.233333,40.175248,1480.088745,0.006511,0.005922,0.005462
69,2020,1,2020-Q1,6294.366667,40.431061,1488.343270,0.007061,0.006367,0.005577
69,2020,2,2020-Q2,5947.200000,40.765781,1498.054914,-0.055155,0.008279,0.006525
69,2020,3,2020-Q3,6052.866667,41.041225,1517.671471,0.017767,0.006757,0.013095
69,2020,4,2020-Q4,6143.766667,41.506134,1539.614981,0.015018,0.011328,0.014459
69,2021,1,2021-Q1,6267.533333,41.711883,1547.355679,0.020145,0.004957,0.005028
69,2021,2,2021-Q2,6372.900000,42.150598,1562.552244,0.016812,0.010518,0.009821
69,2021,3,2021-Q3,6493.900000,42.554523,1584.468316,0.018987,0.009583,0.014026
69,2021,4,2021-Q4,6627.466667,43.160492,1608.709958,0.020568,0.014240,0.015300
69,2022,1,2022-Q1,6729.800000,43.842481,1635.003289,0.015441,0.015801,0.016344
69,2022,2,2022-Q2,6820.933333,44.361497,1651.574699,0.013542,0.011838,0.010135
69,2022,3,2022-Q3,6924.600000,44.869970,1669.840064,0.015198,0.011462,0.011059
69,2022,4,2022-Q4,6994.266667,45.346944,1679.608706,0.010061,0.010630,0.005850
69,2023,1,2023-Q1,7056.666667,46.213354,1702.561775,0.008922,0.019106,0.013666
69,2023,2,2023-Q2,7109.233333,46.798954,1723.971285,0.007449,0.012672,0.012575
69,2023,3,2023-Q3,7133.033333,47.145746,1739.457459,0.003348,0.007410,0.008983
69,2023,4,2023-Q4,7139.966667,47.371017,1752.246080,0.000972,0.004778,0.007352
69,2024,1,2024-Q1,7162.066667,47.465035,1759.226517,0.003095,0.001985,0.003984
69,2024,2,2024-Q2,7171.066667,47.905084,1769.780293,0.001257,0.009271,0.005999
69,2024,3,2024-Q3,7161.233333,48.289545,1783.775001,-0.001371,0.008025,0.007908
69,2024,4,2024-Q4,7159.000000,48.961904,1810.452847,-0.000312,0.013923,0.014956
69,2025,1,2025-Q1,7155.366667,49.375531,1824.724319,-0.000508,0.008448,0.007883
69,2025,2,2025-Q2,7153.900000,49.780596,1839.445933,-0.000205,0.008204,0.008068
69,2025,3,2025-Q3,7149.133333,50.461830,1870.018980,-0.000666,0.013685,0.016621
69,2025,4,2025-Q4,7166.066667,50.878834,1887.869245,0.002369,0.008264,0.009545
69,2026,1,2026-Q1,7190.066667,51.504431,1916.638645,0.003349,0.012296,0.015239
69,2026,2,2026-Q2,7203.050000,51.798390,1923.238688,0.001806,0.005707,0.003444
70,2019,1,2019-Q1,2505.333333,40.980000,1568.170000,,,
70,2019,2,2019-Q2,2513.900000,41.133333,1572.663333,0.003419,0.003742,0.002865
70,2019,3,2019-Q3,2520.966667,41.510000,1587.066667,0.002811,0.009157,0.009159
70,2019,4,2019-Q4,2528.900000,41.923333,1598.676667,0.003147,0.009957,0.007315
70,2020,1,2020-Q1,2522.333333,42.383333,1606.320000,-0.002597,0.010972,0.004781
70,2020,2,2020-Q2,2422.133333,42.366667,1604.273333,-0.039725,-0.000393,-0.001274
70,2020,3,2020-Q3,2423.466667,42.430000,1615.176667,0.000550,0.001495,0.006796
70,2020,4,2020-Q4,2440.866667,42.753333,1637.460000,0.007180,0.007620,0.013796
70,2021,1,2021-Q1,2440.033333,43.853333,1679.596667,-0.000341,0.025729,0.025733
70,2021,2,2021-Q2,2445.300000,44.190000,1698.370000,0.002158,0.007677,0.011177
70,2021,3,2021-Q3,2462.233333,44.546667,1712.073333,0.006925,0.008071,0.008069
70,2021,4,2021-Q4,2486.666667,44.523333,1709.693333,0.009923,-0.000524,-0.001390
70,2022,1,2022-Q1,2516.966667,44.500000,1713.253333,0.012185,-0.000524,0.002082
70,2022,2,2022-Q2,2530.733333,44.520000,1714.023333,0.005470,0.000449,0.000449
70,2022,3,2022-Q3,2558.633333,44.773333,1713.323333,0.011024,0.005690,-0.000408
70,2022,4,2022-Q4,2581.200000,45.046667,1720.780000,0.008820,0.006105,0.004352
70,2023,1,2023-Q1,2597.900000,45.093333,1721.063333,0.006470,0.001036,0.000165
70,2023,2,2023-Q2,2608.633333,45.576667,1751.676667,0.004132,0.010719,0.017787
70,2023,3,2023-Q3,2611.966667,46.030000,1782.896667,0.001278,0.009947,0.017823
70,2023,4,2023-Q4,2615.666667,46.370000,1806.896667,0.001417,0.007386,0.013461
70,2024,1,2024-Q1,2617.666667,46.973333,1819.423333,0.000765,0.013011,0.006933
70,2024,2,2024-Q2,2612.266667,47.890000,1850.143333,-0.002063,0.019515,0.016884
70,2024,3,2024-Q3,2614.333333,48.373333,1867.073333,0.000791,0.010093,0.009151
70,2024,4,2024-Q4,2616.200000,49.293333,1886.263333,0.000714,0.019019,0.010278
70,2025,1,2025-Q1,2617.133333,50.060000,1915.626667,0.000357,0.015553,0.015567
70,2025,2,2025-Q2,2624.733333,50.886667,1943.850000,0.002904,0.016514,0.014733
70,2025,3,2025-Q3,2626.233333,51.666667,1968.500000,0.000571,0.015328,0.012681
70,2025,4,2025-Q4,2624.533333,52.090000,1986.363333,-0.000647,0.008194,0.009075
70,2026,1,2026-Q1,2617.933333,52.186667,1998.746667,-0.002515,0.001856,0.006234
70,2026,2,2026-Q2,2612.850000,52.690000,2023.300000,-0.001942,0.009645,0.012284
71,2019,1,2019-Q1,9293.800000,21.250000,734.540000,,,
71,2019,2,2019-Q2,9338.066667,21.536667,747.320000,0.004763,0.013490,0.017399
71,2019,3,2019-Q3,9350.700000,21.786667,756.723333,0.001353,0.011608,0.012583
71,2019,4,2019-Q4,9325.466667,22.040000,761.113333,-0.002699,0.011628,0.005801
71,2020,1,2020-Q1,9240.900000,22.203333,766.020000,-0.009068,0.007411,0.006447
71,2020,2,2020-Q2,7828.400000,23.140000,809.076667,-0.152853,0.042186,0.056208
71,2020,3,2020-Q3,8346.666667,22.863333,810.130000,0.066203,-0.011956,0.001302
71,2020,4,2020-Q4,8682.900000,22.936667,818.836667,0.040284,0.003207,0.010747
71,2021,1,2021-Q1,8912.866667,23.196667,826.570000,0.026485,0.011336,0.009444
71,2021,2,2021-Q2,8929.166667,23.783333,848.260000,0.001829,0.025291,0.026241
71,2021,3,2021-Q3,9084.300000,24.456667,869.040000,0.017374,0.028311,0.024497
71,2021,4,2021-Q4,9349.766667,25.090000,892.373333,0.029223,0.025896,0.026850
71,2022,1,2022-Q1,9509.300000,25.556667,907.263333,0.017063,0.018600,0.016686
71,2022,2,2022-Q2,9530.033333,25.863333,918.156667,0.002180,0.011999,0.012007
71,2022,3,2022-Q3,9572.000000,26.200000,931.846667,0.004404,0.013017,0.014910
71,2022,4,2022-Q4,9545.366667,26.470000,939.680000,-0.002782,0.010305,0.008406
71,2023,1,2023-Q1,9502.833333,26.660000,946.430000,-0.004456,0.007178,0.007183
71,2023,2,2023-Q2,9459.733333,26.960000,951.686667,-0.004535,0.011253,0.005554
71,2023,3,2023-Q3,9365.033333,27.236667,958.730000,-0.010011,0.010262,0.007401
71,2023,4,2023-Q4,9271.300000,27.446667,960.633333,-0.010009,0.007710,0.001985
71,2024,1,2024-Q1,9232.333333,27.920000,974.420000,-0.004203,0.017246,0.014352
71,2024,2,2024-Q2,9195.766667,28.123333,987.130000,-0.003961,0.007283,0.013044
71,2024,3,2024-Q3,9138.666667,28.240000,987.450000,-0.006209,0.004148,0.000324
71,2024,4,2024-Q4,9094.400000,28.676667,999.856667,-0.004844,0.015463,0.012564
71,2025,1,2025-Q1,9067.666667,29.043333,1011.696667,-0.002940,0.012786,0.011842
71,2025,2,2025-Q2,9041.966667,29.393333,1035.623333,-0.002834,0.012051,0.023650
71,2025,3,2025-Q3,8986.100000,29.743333,1048.946667,-0.006179,0.011907,0.012865
71,2025,4,2025-Q4,8964.933333,29.873333,1055.526667,-0.002355,0.004371,0.006273
71,2026,1,2026-Q1,9003.633333,29.976667,1059.173333,0.004317,0.003459,0.003455
71,2026,2,2026-Q2,9039.300000,30.180000,1071.390000,0.003961,0.006783,0.011534
72,2019,1,2019-Q1,8846.766667,20.853333,712.490000,,,
72,2019,2,2019-Q2,8889.433333,21.153333,725.560000,0.004823,0.014386,0.018344
72,2019,3,2019-Q3,8898.166667,21.400000,734.020000,0.000982,0.011661,0.011660
72,2019,4,2019-Q4,8868.166667,21.646667,738.150000,-0.003371,0.011526,0.005627
72,2020,1,2020-Q1,8784.500000,21.823333,744.900000,-0.009434,0.008161,0.009144
72,2020,2,2020-Q2,7389.333333,22.763333,786.803333,-0.158821,0.043073,0.056254
72,2020,3,2020-Q3,7903.733333,22.473333,788.066667,0.069614,-0.012740,0.001606
72,2020,4,2020-Q4,8233.033333,22.560000,797.873333,0.041664,0.003856,0.012444
72,2021,1,2021-Q1,8461.366667,22.826667,806.536667,0.027734,0.011820,0.010858
72,2021,2,2021-Q2,8476.766667,23.403333,826.903333,0.001820,0.025263,0.025252
72,2021,3,2021-Q3,8627.800000,24.120000,847.423333,0.017817,0.030622,0.024815
72,2021,4,2021-Q4,8881.666667,24.800000,874.620000,0.029424,0.028192,0.032093
72,2022,1,2022-Q1,9041.900000,25.263333,890.103333,0.018041,0.018683,0.017703
72,2022,2,2022-Q2,9056.300000,25.550000,897.663333,0.001593,0.011347,0.008493
72,2022,3,2022-Q3,9088.933333,25.900000,912.543333,0.003603,0.013699,0.016576
72,2022,4,2022-Q4,9055.966667,26.156667,917.223333,-0.003627,0.009910,0.005129
72,2023,1,2023-Q1,9010.666667,26.270000,922.950000,-0.005002,0.004333,0.006243
72,2023,2,2023-Q2,8962.066667,26.546667,926.476667,-0.005394,0.010532,0.003821
72,2023,3,2023-Q3,8865.133333,26.826667,932.676667,-0.010816,0.010547,0.006692
72,2023,4,2023-Q4,8771.400000,26.996667,935.880000,-0.010573,0.006337,0.003435
72,2024,1,2024-Q1,8728.000000,27.430000,949.083333,-0.004948,0.016051,0.014108
72,2024,2,2024-Q2,8684.833333,27.586667,957.260000,-0.004946,0.005712,0.008615
72,2024,3,2024-Q3,8625.933333,27.713333,958.870000,-0.006782,0.004592,0.001682
72,2024,4,2024-Q4,8576.066667,28.153333,972.233333,-0.005781,0.015877,0.013937
72,2025,1,2025-Q1,8547.333333,28.550000,985.936667,-0.003350,0.014090,0.014095
72,2025,2,2025-Q2,8520.566667,28.903333,1006.793333,-0.003132,0.012376,0.021154
72,2025,3,2025-Q3,8464.833333,29.296667,1020.503333,-0.006541,0.013609,0.013617
72,2025,4,2025-Q4,8444.033333,29.500000,1030.533333,-0.002457,0.006940,0.009828
72,2026,1,2026-Q1,8479.566667,29.623333,1036.800000,0.004208,0.004181,0.006081
72,2026,2,2026-Q2,8512.200000,29.840000,1047.380000,0.003848,0.007314,0.010204
73,2019,1,2019-Q1,447.033333,27.326667,1185.946667,,,
73,2019,2,2019-Q2,448.633333,27.570000,1192.866667,0.003579,0.008905,0.005835
73,2019,3,2019-Q3,452.533333,27.856667,1199.693333,0.008693,0.010398,0.005723
73,2019,4,2019-Q4,457.300000,28.083333,1199.153333,0.010533,0.008137,-0.000450
73,2020,1,2020-Q1,456.400000,28.083333,1191.673333,-0.001968,0.000000,-0.006238
73,2020,2,2020-Q2,439.066667,28.123333,1169.043333,-0.037978,0.001424,-0.018990
73,2020,3,2020-Q3,442.933333,28.553333,1201.153333,0.008807,0.015290,0.027467
73,2020,4,2020-Q4,449.866667,28.880000,1220.643333,0.015653,0.011441,0.016226
73,2021,1,2021-Q1,451.500000,29.093333,1218.053333,0.003631,0.007387,-0.002122
73,2021,2,2021-Q2,452.400000,29.516667,1224.943333,0.001993,0.014551,0.005657
73,2021,3,2021-Q3,456.500000,29.496667,1221.153333,0.009063,-0.000678,-0.003094
73,2021,4,2021-Q4,468.100000,29.866667,1239.460000,0.025411,0.012544,0.014991
73,2022,1,2022-Q1,467.400000,30.293333,1255.180000,-0.001495,0.014286,0.012683
73,2022,2,2022-Q2,473.733333,30.613333,1275.553333,0.013550,0.010563,0.016231
73,2022,3,2022-Q3,483.066667,31.123333,1305.120000,0.019702,0.016659,0.023179
73,2022,4,2022-Q4,489.400000,31.543333,1325.800000,0.013111,0.013495,0.015845
73,2023,1,2023-Q1,492.166667,32.393333,1371.296667,0.005653,0.026947,0.034316
73,2023,2,2023-Q2,497.666667,33.086667,1387.433333,0.011175,0.021404,0.011767
73,2023,3,2023-Q3,499.900000,33.586667,1393.823333,0.004488,0.015112,0.004606
73,2023,4,2023-Q4,499.900000,34.296667,1418.743333,0.000000,0.021139,0.017879
73,2024,1,2024-Q1,504.333333,34.976667,1450.383333,0.008868,0.019827,0.022301
73,2024,2,2024-Q2,510.933333,35.456667,1473.860000,0.013087,0.013723,0.016187
73,2024,3,2024-Q3,512.733333,35.566667,1470.063333,0.003523,0.003102,-0.002576
73,2024,4,2024-Q4,518.333333,35.870000,1480.233333,0.010922,0.008529,0.006918
73,2025,1,2025-Q1,520.333333,36.080000,1469.656667,0.003859,0.005854,-0.007145
73,2025,2,2025-Q2,521.400000,35.963333,1491.280000,0.002050,-0.003234,0.014713
73,2025,3,2025-Q3,521.266667,35.860000,1512.096667,-0.000256,-0.002873,0.013959
73,2025,4,2025-Q4,520.900000,35.410000,1490.736667,-0.000703,-0.012549,-0.014126
73,2026,1,2026-Q1,524.066667,34.903333,1470.543333,0.006079,-0.014309,-0.013546
