line_id,period,metric,value
14,2023-Q1,price_growth,-0.054949
14,2023-Q1,quantity_price_ratio,-0.090182
14,2023-Q2,quantity_growth,-0.014010
14,2023-Q2,price_growth,-0.016913
14,2023-Q2,quantity_price_ratio,0.828333
14,2023-Q3,quantity_growth,0.071593
14,2023-Q3,price_growth,0.011400
14,2023-Q3,quantity_price_ratio,6.280364
14,2023-Q4,quantity_growth,0.064980
14,2023-Q4,price_growth,-0.044279
14,2023-Q4,quantity_price_ratio,-1.467507
14,2024-Q1,quantity_growth,-0.094122
14,2024-Q1,price_growth,0.015852
14,2024-Q1,quantity_price_ratio,-5.937561
14,2024-Q2,quantity_growth,-0.038738
14,2024-Q2,price_growth,0.017583
14,2024-Q2,quantity_price_ratio,-2.203081
14,2024-Q3,quantity_growth,0.071125
14,2024-Q3,price_growth,-0.049734
14,2024-Q3,quantity_price_ratio,-1.430115
14,2024-Q4,quantity_growth,0.045168
14,2024-Q4,price_growth,0.000871
14,2024-Q4,quantity_price_ratio,51.884552
14,2025-Q1,quantity_growth,-0.063603
14,2025-Q1,price_growth,-0.003142
14,2025-Q1,quantity_price_ratio,20.245293
14,2025-Q2,quantity_growth,0.021593
14,2025-Q2,price_growth,-0.032192
14,2025-Q2,quantity_price_ratio,-0.670751
14,2025-Q3,quantity_growth,0.045314
14,2025-Q3,price_growth,-0.009877
14,2025-Q3,quantity_price_ratio,-4.587963
14,2025-Q4,quantity_growth,-0.023076
14,2025-Q4,price_growth,0.007189
14,2025-Q4,quantity_price_ratio,-3.209845
14,2026-Q1,quantity_growth,-0.031787
14,2026-Q1,price_growth,0.011753
14,2026-Q1,quantity_price_ratio,-2.704674
15,2019-Q1,quantity_growth,0.000000
15,2019-Q1,price_growth,0.000000
15,2019-Q2,quantity_growth,0.011363
15,2019-Q2,price_growth,0.015072
15,2019-Q2,quantity_price_ratio,0.753914
15,2019-Q3,quantity_growth,0.015357
15,2019-Q3,price_growth,0.012345
15,2019-Q3,quantity_price_ratio,1.244025
15,2019-Q4,quantity_growth,-0.017216
15,2019-Q4,price_growth,0.010437
15,2019-Q4,quantity_price_ratio,-1.649520
15,2020-Q1,quantity_growth,-0.034156
15,2020-Q1,price_growth,0.016009
15,2020-Q1,quantity_price_ratio,-2.133512
15,2020-Q2,quantity_growth,-0.036625
15,2020-Q2,price_growth,0.013171
15,2020-Q2,quantity_price_ratio,-2.780756
15,2020-Q3,quantity_growth,0.069091
15,2020-Q3,price_growth,-0.008868
15,2020-Q3,quantity_price_ratio,-7.790616
15,2020-Q4,quantity_growth,0.024505
15,2020-Q4,price_growth,-0.003251
15,2020-Q4,quantity_price_ratio,-7.537002
15,2021-Q1,quantity_growth,0.004442
15,2021-Q1,price_growth,0.005334
15,2021-Q1,quantity_price_ratio,0.832743
15,2021-Q2,quantity_growth,-0.012710
15,2021-Q2,price_growth,0.009419
15,2021-Q2,quantity_price_ratio,-1.349307
15,2021-Q3,quantity_growth,-0.017410
15,2021-Q3,price_growth,0.026007
15,2021-Q3,quantity_price_ratio,-0.669428
15,2021-Q4,quantity_growth,0.036450
15,2021-Q4,price_growth,0.011656
15,2021-Q4,quantity_price_ratio,3.127000
15,2022-Q1,quantity_growth,-0.035083
15,2022-Q1,price_growth,0.036957
15,2022-Q1,quantity_price_ratio,-0.949292
15,2022-Q2,quantity_growth,0.020395
15,2022-Q2,price_growth,-0.015272
15,2022-Q2,quantity_price_ratio,-1.335474
15,2022-Q3,quantity_growth,-0.057510
15,2022-Q3,price_growth,0.064480
15,2022-Q3,quantity_price_ratio,-0.891897
15,2022-Q4,quantity_growth,-0.031153
15,2022-Q4,price_growth,0.061061
15,2022-Q4,quantity_price_ratio,-0.510184
15,2023-Q1,quantity_growth,-0.046162
15,2023-Q1,price_growth,0.064845
15,2023-Q1,quantity_price_ratio,-0.711875
15,2023-Q2,quantity_growth,-0.028494
15,2023-Q2,price_growth,0.040308
15,2023-Q2,quantity_price_ratio,-0.706906
15,2023-Q3,quantity_growth,-0.000835
15,2023-Q3,price_growth,0.013818
15,2023-Q3,quantity_price_ratio,-0.060413
15,2023-Q4,quantity_growth,-0.009935
15,2023-Q4,price_growth,0.021953
15,2023-Q4,quantity_price_ratio,-0.452574
15,2024-Q1,quantity_growth,-0.043823
15,2024-Q1,price_growth,0.032285
15,2024-Q1,quantity_price_ratio,-1.357377
15,2024-Q2,quantity_growth,0.009278
15,2024-Q2,price_growth,0.005804
15,2024-Q2,quantity_price_ratio,1.598510
15,2024-Q3,quantity_growth,0.007787
15,2024-Q3,price_growth,0.005219
15,2024-Q3,quantity_price_ratio,1.492083
15,2024-Q4,quantity_growth,0.004420
15,2024-Q4,price_growth,0.005594
15,2024-Q4,quantity_price_ratio,0.790182
15,2025-Q1,quantity_growth,-0.030129
15,2025-Q1,price_growth,-0.002477
15,2025-Q1,quantity_price_ratio,12.165237
15,2025-Q2,quantity_growth,0.002239
15,2025-Q2,price_growth,-0.008333
15,2025-Q2,quantity_price_ratio,-0.268645
15,2025-Q3,quantity_growth,0.009775
15,2025-Q3,price_growth,0.003608
15,2025-Q3,quantity_price_ratio,2.709499
15,2025-Q4,quantity_growth,-0.011893
15,2025-Q4,price_growth,0.001810
15,2025-Q4,quantity_price_ratio,-6.569823
15,2026-Q1,quantity_growth,0.019426
15,2026-Q1,price_growth,0.012291
15,2026-Q1,quantity_price_ratio,1.580499
16,2019-Q1,quantity_growth,0.000000
16,2019-Q1,price_growth,0.000000
16,2019-Q2,quantity_growth,0.045256
16,2019-Q2,price_growth,-0.057949
16,2019-Q2,quantity_price_ratio,-0.780962
16,2019-Q3,quantity_growth,0.107494
16,2019-Q3,price_growth,-0.102682
16,2019-Q3,quantity_price_ratio,-1.046864
16,2019-Q4,quantity_growth,0.030933
16,2019-Q4,price_growth,-0.063402
16,2019-Q4,quantity_price_ratio,-0.487883
16,2020-Q1,quantity_growth,0.067325
16,2020-Q1,price_growth,-0.082642
16,2020-Q1,quantity_price_ratio,-0.814661
16,2020-Q2,quantity_growth,-0.138080
16,2020-Q2,price_growth,-0.059577
16,2020-Q2,quantity_price_ratio,2.317670
16,2020-Q3,quantity_growth,0.153239
16,2020-Q3,price_growth,-0.073563
16,2020-Q3,quantity_price_ratio,-2.083105
16,2020-Q4,quantity_growth,-0.005060
16,2020-Q4,price_growth,0.009745
16,2020-Q4,quantity_price_ratio,-0.519225
16,2021-Q1,quantity_growth,-0.043830
16,2021-Q1,price_growth,0.099079
16,2021-Q1,quantity_price_ratio,-0.442370
16,2021-Q2,quantity_growth,-0.067243
16,2021-Q2,price_growth,0.277351
16,2021-Q2,quantity_price_ratio,-0.242448
16,2021-Q3,quantity_growth,-0.054933
16,2021-Q3,price_growth,0.191822
16,2021-Q3,quantity_price_ratio,-0.286373
16,2021-Q4,quantity_growth,-0.127939
16,2021-Q4,price_growth,0.238016
16,2021-Q4,quantity_price_ratio,-0.537525
16,2022-Q1,quantity_growth,0.149527
16,2022-Q1,price_growth,-0.113968
16,2022-Q1,quantity_price_ratio,-1.312014
16,2022-Q2,quantity_growth,0.033125
16,2022-Q2,price_growth,-0.036390
16,2022-Q2,quantity_price_ratio,-0.910281
16,2022-Q3,quantity_growth,0.074725
16,2022-Q3,price_growth,-0.083305
16,2022-Q3,quantity_price_ratio,-0.897003
16,2022-Q4,quantity_growth,0.128010
16,2022-Q4,price_growth,-0.123889
16,2022-Q4,quantity_price_ratio,-1.033263
16,2023-Q1,quantity_growth,0.072258
16,2023-Q1,price_growth,-0.090911
16,2023-Q1,quantity_price_ratio,-0.794823
16,2023-Q2,quantity_growth,-0.078239
16,2023-Q2,price_growth,0.113248
16,2023-Q2,quantity_price_ratio,-0.690865
16,2023-Q3,quantity_growth,0.078730
16,2023-Q3,price_growth,-0.054753
16,2023-Q3,quantity_price_ratio,-1.437923
16,2023-Q4,quantity_growth,0.063811
16,2023-Q4,price_growth,-0.071146
16,2023-Q4,quantity_price_ratio,-0.896897
16,2024-Q1,quantity_growth,-0.110286
16,2024-Q1,price_growth,0.054274
16,2024-Q1,quantity_price_ratio,-2.032037
16,2024-Q2,quantity_growth,0.092694
16,2024-Q2,price_growth,-0.110913
16,2024-Q2,quantity_price_ratio,-0.835743
16,2024-Q3,quantity_growth,0.082796
16,2024-Q3,price_growth,-0.100523
16,2024-Q3,quantity_price_ratio,-0.823647
16,2024-Q4,quantity_growth,0.049283
16,2024-Q4,price_growth,-0.041739
16,2024-Q4,quantity_price_ratio,-1.180752
16,2025-Q1,quantity_growth,0.038381
16,2025-Q1,price_growth,-0.040802
16,2025-Q1,quantity_price_ratio,-0.940652
16,2025-Q2,quantity_growth,-0.140223
16,2025-Q2,price_growth,0.133173
16,2025-Q2,quantity_price_ratio,-1.052941
16,2025-Q3,quantity_growth,0.088560
16,2025-Q3,price_growth,0.016561
16,2025-Q3,quantity_price_ratio,5.347426
16,2025-Q4,quantity_growth,-0.001680
16,2025-Q4,price_growth,0.012367
16,2025-Q4,quantity_price_ratio,-0.135873
16,2026-Q1,quantity_growth,-0.003330
16,2026-Q1,price_growth,0.046656
16,2026-Q1,quantity_price_ratio,-0.071372
17,2019-Q1,quantity_growth,0.000000
17,2019-Q1,price_growth,0.000000
17,2019-Q2,quantity_growth,-0.004933
17,2019-Q2,price_growth,0.011169
17,2019-Q2,quantity_price_ratio,-0.441679
17,2019-Q3,quantity_growth,-0.002754
17,2019-Q3,price_growth,0.014219
17,2019-Q3,quantity_price_ratio,-0.193697
17,2019-Q4,quantity_growth,-0.013702
17,2019-Q4,price_growth,0.012983
17,2019-Q4,quantity_price_ratio,-1.055416
17,2020-Q1,quantity_growth,-0.015101
17,2020-Q1,price_growth,0.009027
17,2020-Q1,quantity_price_ratio,-1.672918
17,2020-Q2,quantity_growth,-0.148102
17,2020-Q2,price_growth,0.014831
17,2020-Q2,quantity_price_ratio,-9.985862
17,2020-Q3,quantity_growth,0.079688
17,2020-Q3,price_growth,-0.003206
17,2020-Q3,quantity_price_ratio,-24.858718
17,2020-Q4,quantity_growth,0.035520
17,2020-Q4,price_growth,-0.026622
17,2020-Q4,quantity_price_ratio,-1.334256
17,2021-Q1,quantity_growth,0.037140
17,2021-Q1,price_growth,-0.042236
17,2021-Q1,quantity_price_ratio,-0.879353
17,2021-Q2,quantity_growth,-0.052150
17,2021-Q2,price_growth,0.005620
17,2021-Q2,quantity_price_ratio,-9.279198
17,2021-Q3,quantity_growth,0.001907
17,2021-Q3,price_growth,0.018578
17,2021-Q3,quantity_price_ratio,0.102658
17,2021-Q4,quantity_growth,0.055042
17,2021-Q4,price_growth,0.058481
17,2021-Q4,quantity_price_ratio,0.941193
17,2022-Q1,quantity_growth,-0.048260
17,2022-Q1,price_growth,0.094842
17,2022-Q1,quantity_price_ratio,-0.508843
17,2022-Q2,quantity_growth,-0.016574
17,2022-Q2,price_growth,0.035893
17,2022-Q2,quantity_price_ratio,-0.461761
17,2022-Q3,quantity_growth,-0.033696
17,2022-Q3,price_growth,0.073664
17,2022-Q3,quantity_price_ratio,-0.457425
17,2022-Q4,quantity_growth,-0.015090
17,2022-Q4,price_growth,0.061872
17,2022-Q4,quantity_price_ratio,-0.243881
17,2023-Q1,quantity_growth,-0.015751
17,2023-Q1,price_growth,0.019588
17,2023-Q1,quantity_price_ratio,-0.804086
17,2023-Q2,quantity_growth,-0.038351
17,2023-Q2,price_growth,0.019490
17,2023-Q2,quantity_price_ratio,-1.967756
17,2023-Q3,quantity_growth,0.006145
17,2023-Q3,price_growth,0.032037
17,2023-Q3,quantity_price_ratio,0.191799
17,2023-Q4,quantity_growth,0.011715
17,2023-Q4,price_growth,0.017042
17,2023-Q4,quantity_price_ratio,0.687441
17,2024-Q1,quantity_growth,-0.039683
17,2024-Q1,price_growth,0.006525
17,2024-Q1,quantity_price_ratio,-6.081574
17,2024-Q2,quantity_growth,-0.004831
17,2024-Q2,price_growth,0.008264
17,2024-Q2,quantity_price_ratio,-0.584531
17,2024-Q3,quantity_growth,-0.007484
17,2024-Q3,price_growth,0.022148
17,2024-Q3,quantity_price_ratio,-0.337898
17,2024-Q4,quantity_growth,0.017037
17,2024-Q4,price_growth,-0.004354
17,2024-Q4,quantity_price_ratio,-3.912531
17,2025-Q1,quantity_growth,-0.030252
17,2025-Q1,price_growth,0.003447
17,2025-Q1,quantity_price_ratio,-8.775806
17,2025-Q2,quantity_growth,0.002925
17,2025-Q2,price_growth,-0.015093
17,2025-Q2,quantity_price_ratio,-0.193806
17,2025-Q3,quantity_growth,0.040218
17,2025-Q3,price_growth,0.004357
17,2025-Q3,quantity_price_ratio,9.230672
17,2025-Q4,quantity_growth,0.038374
17,2025-Q4,price_growth,-0.002602
17,2025-Q4,quantity_price_ratio,-14.750134
17,2026-Q1,quantity_growth,0.021161
17,2026-Q1,price_growth,-0.027583
17,2026-Q1,quantity_price_ratio,-0.767157
18,2019-Q1,quantity_growth,0.000000
18,2019-Q1,price_growth,0.000000
18,2019-Q2,quantity_growth,-0.007980
18,2019-Q2,price_growth,0.015187
18,2019-Q2,quantity_price_ratio,-0.525439
18,2019-Q3,quantity_growth,-0.013387
18,2019-Q3,price_growth,0.017153
18,2019-Q3,quantity_price_ratio,-0.780467
18,2019-Q4,quantity_growth,-0.022500
18,2019-Q4,price_growth,0.014612
18,2019-Q4,quantity_price_ratio,-1.539806
18,2020-Q1,quantity_growth,-0.037931
18,2020-Q1,price_growth,0.010975
18,2020-Q1,quantity_price_ratio,-3.456254
18,2020-Q2,quantity_growth,-0.110446
18,2020-Q2,price_growth,0.006484
18,2020-Q2,quantity_price_ratio,-17.034754
18,2020-Q3,quantity_growth,0.068887
18,2020-Q3,price_growth,0.002411
18,2020-Q3,quantity_price_ratio,28.570909
18,2020-Q4,quantity_growth,0.048435
18,2020-Q4,price_growth,-0.015689
18,2020-Q4,quantity_price_ratio,-3.087098
18,2021-Q1,quantity_growth,0.063826
18,2021-Q1,price_growth,-0.041579
18,2021-Q1,quantity_price_ratio,-1.535056
18,2021-Q2,quantity_growth,0.033797
18,2021-Q2,price_growth,-0.028435
18,2021-Q2,quantity_price_ratio,-1.188555
18,2021-Q3,quantity_growth,-0.027001
18,2021-Q3,price_growth,-0.014343
18,2021-Q3,quantity_price_ratio,1.882497
18,2021-Q4,quantity_growth,0.056611
18,2021-Q4,price_growth,0.029246
18,2021-Q4,quantity_price_ratio,1.935677
18,2022-Q1,quantity_growth,-0.033149
18,2022-Q1,price_growth,0.049801
18,2022-Q1,quantity_price_ratio,-0.665631
18,2022-Q2,quantity_growth,-0.039205
18,2022-Q2,price_growth,0.053260
18,2022-Q2,quantity_price_ratio,-0.736103
18,2022-Q3,quantity_growth,-0.021572
18,2022-Q3,price_growth,0.063076
18,2022-Q3,quantity_price_ratio,-0.342005
18,2022-Q4,quantity_growth,0.000070
18,2022-Q4,price_growth,0.058536
18,2022-Q4,quantity_price_ratio,0.001192
18,2023-Q1,quantity_growth,-0.019296
18,2023-Q1,price_growth,0.044055
18,2023-Q1,quantity_price_ratio,-0.437991
18,2023-Q2,quantity_growth,-0.003008
18,2023-Q2,price_growth,0.015694
18,2023-Q2,quantity_price_ratio,-0.191675
18,2023-Q3,quantity_growth,0.010693
18,2023-Q3,price_growth,0.024192
18,2023-Q3,quantity_price_ratio,0.442014
18,2023-Q4,quantity_growth,0.023490
18,2023-Q4,price_growth,0.014955
18,2023-Q4,quantity_price_ratio,1.570652
18,2024-Q1,quantity_growth,-0.022803
18,2024-Q1,price_growth,0.016074
18,2024-Q1,quantity_price_ratio,-1.418621
18,2024-Q2,quantity_growth,0.011567
18,2024-Q2,price_growth,0.017258
18,2024-Q2,quantity_price_ratio,0.670225
18,2024-Q3,quantity_growth,-0.005812
18,2024-Q3,price_growth,0.006616
18,2024-Q3,quantity_price_ratio,-0.878448
18,2024-Q4,quantity_growth,-0.047419
18,2024-Q4,price_growth,-0.002117
18,2024-Q4,quantity_price_ratio,22.398270
18,2025-Q1,quantity_growth,-0.010726
18,2025-Q1,price_growth,0.017700
18,2025-Q1,quantity_price_ratio,-0.605993
18,2025-Q2,quantity_growth,0.015173
18,2025-Q2,price_growth,-0.017570
18,2025-Q2,quantity_price_ratio,-0.863606
18,2025-Q3,quantity_growth,0.002924
18,2025-Q3,price_growth,0.007718
18,2025-Q3,quantity_price_ratio,0.378894
18,2025-Q4,quantity_growth,0.015269
18,2025-Q4,price_growth,-0.000840
18,2025-Q4,quantity_price_ratio,-18.187389
18,2026-Q1,quantity_growth,0.034350
18,2026-Q1,price_growth,-0.008760
18,2026-Q1,quantity_price_ratio,-3.921059
19,2019-Q1,quantity_growth,0.000000
19,2019-Q1,price_growth,0.000000
19,2019-Q2,quantity_growth,0.011735
19,2019-Q2,price_growth,-0.005022
19,2019-Q2,quantity_price_ratio,-2.336756
19,2019-Q3,quantity_growth,-0.014288
19,2019-Q3,price_growth,-0.002401
19,2019-Q3,quantity_price_ratio,5.951781
19,2019-Q4,quantity_growth,0.031312
19,2019-Q4,price_growth,-0.000555
19,2019-Q4,quantity_price_ratio,-56.385795
19,2020-Q1,quantity_growth,-0.006862
19,2020-Q1,price_growth,0.007213
19,2020-Q1,quantity_price_ratio,-0.951376
19,2020-Q2,quantity_growth,-0.024561
19,2020-Q2,price_growth,0.000194
19,2020-Q2,quantity_price_ratio,-126.540505
19,2020-Q3,quantity_growth,0.033573
19,2020-Q3,price_growth,-0.000082
19,2020-Q3,quantity_price_ratio,-410.881102
19,2020-Q4,quantity_growth,0.042843
19,2020-Q4,price_growth,-0.005189
19,2020-Q4,quantity_price_ratio,-8.256504
19,2021-Q1,quantity_growth,0.031464
19,2021-Q1,price_growth,-0.011315
19,2021-Q1,quantity_price_ratio,-2.780750
19,2021-Q2,quantity_growth,0.026456
19,2021-Q2,price_growth,-0.004486
19,2021-Q2,quantity_price_ratio,-5.896908
19,2021-Q3,quantity_growth,-0.043927
19,2021-Q3,price_growth,0.000741
19,2021-Q3,quantity_price_ratio,-59.306401
19,2021-Q4,quantity_growth,0.017490
19,2021-Q4,price_growth,0.007109
19,2021-Q4,quantity_price_ratio,2.460181
19,2022-Q1,quantity_growth,-0.004910
19,2022-Q1,price_growth,0.012224
19,2022-Q1,quantity_price_ratio,-0.401675
19,2022-Q2,quantity_growth,-0.008049
19,2022-Q2,price_growth,0.010594
19,2022-Q2,quantity_price_ratio,-0.759747
19,2022-Q3,quantity_growth,-0.019477
19,2022-Q3,price_growth,0.008651
19,2022-Q3,quantity_price_ratio,-2.251310
19,2022-Q4,quantity_growth,-0.010232
19,2022-Q4,price_growth,0.006711
19,2022-Q4,quantity_price_ratio,-1.524654
19,2023-Q1,quantity_growth,-0.008621
19,2023-Q1,price_growth,0.009526
19,2023-Q1,quantity_price_ratio,-0.904943
19,2023-Q2,quantity_growth,0.016814
19,2023-Q2,price_growth,0.001688
19,2023-Q2,quantity_price_ratio,9.961579
19,2023-Q3,quantity_growth,-0.001041
19,2023-Q3,price_growth,0.008593
19,2023-Q3,quantity_price_ratio,-0.121152
19,2023-Q4,quantity_growth,0.003764
19,2023-Q4,price_growth,0.004524
19,2023-Q4,quantity_price_ratio,0.832014
19,2024-Q1,quantity_growth,-0.012476
19,2024-Q1,price_growth,0.008929
19,2024-Q1,quantity_price_ratio,-1.397270
19,2024-Q2,quantity_growth,0.002876
19,2024-Q2,price_growth,0.003201
19,2024-Q2,quantity_price_ratio,0.898589
19,2024-Q3,quantity_growth,0.007356
19,2024-Q3,price_growth,0.003363
19,2024-Q3,quantity_price_ratio,2.187014
19,2024-Q4,quantity_growth,-0.010923
19,2024-Q4,price_growth,0.009175
19,2024-Q4,quantity_price_ratio,-1.190489
19,2025-Q1,quantity_growth,0.008600
19,2025-Q1,price_growth,0.003341
19,2025-Q1,quantity_price_ratio,2.574407
19,2025-Q2,quantity_growth,0.040572
19,2025-Q2,price_growth,0.000095
19,2025-Q2,quantity_price_ratio,428.948309
19,2025-Q3,quantity_growth,0.002287
19,2025-Q3,price_growth,0.013733
19,2025-Q3,quantity_price_ratio,0.166519
19,2025-Q4,quantity_growth,-0.003943
19,2025-Q4,price_growth,0.018211
19,2025-Q4,quantity_price_ratio,-0.216517
19,2026-Q1,quantity_growth,-0.012689
19,2026-Q1,price_growth,0.049900
19,2026-Q1,quantity_price_ratio,-0.254294
20,2019-Q1,quantity_growth,0.000000
20,2019-Q1,price_growth,0.000000
20,2019-Q2,quantity_growth,0.002141
20,2019-Q2,price_growth,0.001963
20,2019-Q2,quantity_price_ratio,1.090944
20,2019-Q3,quantity_growth,0.014025
20,2019-Q3,price_growth,-0.003854
20,2019-Q3,quantity_price_ratio,-3.639494
20,2019-Q4,quantity_growth,-0.001942
20,2019-Q4,price_growth,0.002751
20,2019-Q4,quantity_price_ratio,-0.705814
20,2020-Q1,quantity_growth,0.001366
20,2020-Q1,price_growth,0.000249
20,2020-Q1,quantity_price_ratio,5.495364
20,2020-Q2,quantity_growth,-0.096514
20,2020-Q2,price_growth,0.006462
20,2020-Q2,quantity_price_ratio,-14.935442
20,2020-Q3,quantity_growth,0.030029
20,2020-Q3,price_growth,0.002140
20,2020-Q3,quantity_price_ratio,14.031066
20,2020-Q4,quantity_growth,0.034540
20,2020-Q4,price_growth,-0.009473
20,2020-Q4,quantity_price_ratio,-3.646021
20,2021-Q1,quantity_growth,0.070864
20,2021-Q1,price_growth,-0.037289
20,2021-Q1,quantity_price_ratio,-1.900428
20,2021-Q2,quantity_growth,-0.009313
20,2021-Q2,price_growth,0.012528
20,2021-Q2,quantity_price_ratio,-0.743383
20,2021-Q3,quantity_growth,-0.015928
20,2021-Q3,price_growth,0.023139
20,2021-Q3,quantity_price_ratio,-0.688336
20,2021-Q4,quantity_growth,-0.004134
20,2021-Q4,price_growth,0.051995
20,2021-Q4,quantity_price_ratio,-0.079504
20,2022-Q1,quantity_growth,-0.024947
20,2022-Q1,price_growth,0.068965
20,2022-Q1,quantity_price_ratio,-0.361734
20,2022-Q2,quantity_growth,-0.026242
20,2022-Q2,price_growth,0.063760
20,2022-Q2,quantity_price_ratio,-0.411572
20,2022-Q3,quantity_growth,-0.060640
20,2022-Q3,price_growth,0.091401
20,2022-Q3,quantity_price_ratio,-0.663452
20,2022-Q4,quantity_growth,-0.021812
20,2022-Q4,price_growth,0.049441
20,2022-Q4,quantity_price_ratio,-0.441162
20,2023-Q1,quantity_growth,-0.008462
20,2023-Q1,price_growth,0.026108
20,2023-Q1,quantity_price_ratio,-0.324126
20,2023-Q2,quantity_growth,0.018752
20,2023-Q2,price_growth,0.005362
20,2023-Q2,quantity_price_ratio,3.497141
20,2023-Q3,quantity_growth,-0.018009
20,2023-Q3,price_growth,0.028517
20,2023-Q3,quantity_price_ratio,-0.631495
20,2023-Q4,quantity_growth,0.018828
20,2023-Q4,price_growth,0.006800
20,2023-Q4,quantity_price_ratio,2.768906
20,2024-Q1,quantity_growth,0.012461
20,2024-Q1,price_growth,0.000972
20,2024-Q1,quantity_price_ratio,12.818824
20,2024-Q2,quantity_growth,0.003493
20,2024-Q2,price_growth,0.003563
20,2024-Q2,quantity_price_ratio,0.980459
20,2024-Q3,quantity_growth,0.008449
20,2024-Q3,price_growth,0.006359
20,2024-Q3,quantity_price_ratio,1.328693
20,2024-Q4,quantity_growth,0.024106
20,2024-Q4,price_growth,-0.016228
20,2024-Q4,quantity_price_ratio,-1.485492
20,2025-Q1,quantity_growth,-0.000078
20,2025-Q1,price_growth,-0.003821
20,2025-Q1,quantity_price_ratio,0.020448
20,2025-Q2,quantity_growth,0.006976
20,2025-Q2,price_growth,0.004791
20,2025-Q2,quantity_price_ratio,1.456074
20,2025-Q3,quantity_growth,0.000421
20,2025-Q3,price_growth,0.007717
20,2025-Q3,quantity_price_ratio,0.054585
20,2025-Q4,quantity_growth,0.043555
20,2025-Q4,price_growth,-0.025144
20,2025-Q4,quantity_price_ratio,-1.732251
20,2026-Q1,quantity_growth,0.024771
20,2026-Q1,price_growth,-0.040289
20,2026-Q1,quantity_price_ratio,-0.614822
21,2019-Q1,quantity_growth,0.000000
21,2019-Q1,price_growth,0.000000
21,2019-Q2,quantity_growth,0.007485
21,2019-Q2,price_growth,-0.002481
21,2019-Q2,quantity_price_ratio,-3.016663
21,2019-Q3,quantity_growth,-0.003380
21,2019-Q3,price_growth,0.006931
21,2019-Q3,quantity_price_ratio,-0.487575
21,2019-Q4,quantity_growth,-0.016917
21,2019-Q4,price_growth,0.009716
21,2019-Q4,quantity_price_ratio,-1.741230
21,2020-Q1,quantity_growth,-0.071579
21,2020-Q1,price_growth,-0.011004
21,2020-Q1,quantity_price_ratio,6.504793
21,2020-Q2,quantity_growth,-0.420370
21,2020-Q2,price_growth,0.014242
21,2020-Q2,quantity_price_ratio,-29.516319
21,2020-Q3,quantity_growth,0.993662
21,2020-Q3,price_growth,-0.010276
21,2020-Q3,quantity_price_ratio,-96.694051
21,2020-Q4,quantity_growth,-0.017171
21,2020-Q4,price_growth,-0.039150
21,2020-Q4,quantity_price_ratio,0.438593
21,2021-Q1,quantity_growth,-0.030757
21,2021-Q1,price_growth,-0.028952
21,2021-Q1,quantity_price_ratio,1.062341
21,2021-Q2,quantity_growth,0.018233
21,2021-Q2,price_growth,-0.080451
21,2021-Q2,quantity_price_ratio,-0.226634
21,2021-Q3,quantity_growth,-0.003194
21,2021-Q3,price_growth,-0.060870
21,2021-Q3,quantity_price_ratio,0.052477
21,2021-Q4,quantity_growth,0.116310
21,2021-Q4,price_growth,-0.050675
21,2021-Q4,quantity_price_ratio,-2.295204
21,2022-Q1,quantity_growth,0.082532
21,2022-Q1,price_growth,-0.017362
21,2022-Q1,quantity_price_ratio,-4.753627
21,2022-Q2,quantity_growth,0.071744
21,2022-Q2,price_growth,0.017943
21,2022-Q2,quantity_price_ratio,3.998395
21,2022-Q3,quantity_growth,-0.027167
21,2022-Q3,price_growth,0.088188
21,2022-Q3,quantity_price_ratio,-0.308053
21,2022-Q4,quantity_growth,-0.058740
21,2022-Q4,price_growth,0.070564
21,2022-Q4,quantity_price_ratio,-0.832436
21,2023-Q1,quantity_growth,-0.037249
21,2023-Q1,price_growth,0.037387
21,2023-Q1,quantity_price_ratio,-0.996317
21,2023-Q2,quantity_growth,0.074542
21,2023-Q2,price_growth,-0.011697
21,2023-Q2,quantity_price_ratio,-6.372594
21,2023-Q3,quantity_growth,-0.017935
21,2023-Q3,price_growth,0.016992
21,2023-Q3,quantity_price_ratio,-1.055506
21,2023-Q4,quantity_growth,-0.038137
21,2023-Q4,price_growth,0.022854
21,2023-Q4,quantity_price_ratio,-1.668679
21,2024-Q1,quantity_growth,0.015861
21,2024-Q1,price_growth,-0.011443
21,2024-Q1,quantity_price_ratio,-1.386091
21,2024-Q2,quantity_growth,0.027606
21,2024-Q2,price_growth,-0.006441
21,2024-Q2,quantity_price_ratio,-4.286192
21,2024-Q3,quantity_growth,-0.024384
21,2024-Q3,price_growth,0.009011
21,2024-Q3,quantity_price_ratio,-2.705974
21,2024-Q4,quantity_growth,0.012623
21,2024-Q4,price_growth,0.000296
21,2024-Q4,quantity_price_ratio,42.716036
21,2025-Q1,quantity_growth,-0.000210
21,2025-Q1,price_growth,0.006521
21,2025-Q1,quantity_price_ratio,-0.032177
21,2025-Q2,quantity_growth,0.079324
21,2025-Q2,price_growth,-0.104823
21,2025-Q2,quantity_price_ratio,-0.756739
21,2025-Q3,quantity_growth,0.062468
21,2025-Q3,price_growth,-0.032095
21,2025-Q3,quantity_price_ratio,-1.946365
21,2025-Q4,quantity_growth,-0.055914
21,2025-Q4,price_growth,0.010275
21,2025-Q4,quantity_price_ratio,-5.441723
21,2026-Q1,quantity_growth,0.081735
21,2026-Q1,price_growth,-0.036684
21,2026-Q1,quantity_price_ratio,-2.228085
22,2019-Q1,quantity_growth,0.000000
