line_id,year,quarter,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,period,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
27,2021,2,200.13333333333333,22.284796943192976,911.1479586270498,2021-Q2,0.00822837951301425,0.004030460822307402,0.017309941721944
27,2021,3,201.26666666666665,22.460861423962882,916.3601349877293,2021-Q3,0.005662891405729509,0.007900654478419478,0.005720450022774992
27,2021,4,204.5666666666667,22.500840290133947,926.5123466799893,2021-Q4,0.016396157668102207,0.0017799346791040893,0.011078844773617202
27,2022,1,204.46666666666667,22.794986354799146,936.518133507816,2022-Q1,-0.0004888381945576947,0.013072670214639759,0.010799410135958531
27,2022,2,203.9333333333333,23.052060782872232,931.1908951444049,2022-Q2,-0.002608412129116555,0.011277674137276428,-0.005688345129482353
27,2022,3,200.19999999999996,23.715176606866276,946.355757847873,2022-Q3,-0.01830663615560646,0.0287660105636518,0.016285449935715235
27,2022,4,196.46666666666667,23.931397147730973,951.1593336417794,2022-Q4,-0.01864801864801846,0.009117391130964325,0.005075866822885189
27,2023,1,195.20000000000002,23.783285753371484,950.5116535971289,2023-Q1,-0.006447234475737917,-0.0061889990561430075,-0.0006809374851747263
27,2023,2,190.4,23.62015377492322,935.0712429171573,2023-Q2,-0.024590163934426257,-0.006859101813765922,-0.0162443149660908
27,2023,3,188.23333333333335,24.22795144374039,955.0964402611339,2023-Q3,-0.011379551820728251,0.02573216392276212,0.02141569158035872
27,2023,4,186.1,24.9040816568496,949.3511418061906,2023-Q4,-0.011333451390118765,0.027907031870987753,-0.0060154118607880225
27,2024,1,185.4333333333333,24.795556328225757,935.4758082565871,2024-Q1,-0.003582303421099886,-0.004357732604606701,-0.014615596841443645
27,2024,2,186.16666666666666,25.162495855568135,958.7471566942278,2024-Q2,0.003954700701060743,0.014798600301001441,0.02487648342399207
27,2024,3,182.4,25.336965824593605,964.7915446883648,2024-Q3,-0.020232766338406316,0.006933730661176085,0.006304465105250623
27,2024,4,180.36666666666667,25.40312038694248,964.0906536611218,2024-Q4,-0.011147660818713434,0.0026109899191109065,-0.0007264688741331904
27,2025,1,177.4333333333333,26.04281276739138,988.7640861785012,2025-Q1,-0.01626316762151192,0.025181645825593568,0.02559244032050545
27,2025,2,175.79999999999998,26.590607397250825,1009.0646986512824,2025-Q2,-0.009205335337215792,0.021034388057550757,0.02053130039465878
